Date,Heure,Nbre_acariens_Suivis,Montee_Astigmates,Montee_Nymphes,Montee_Adultes,Descente_Astigmates,Descente_Nymphes,Descente_Adultes
2021-03-27,17:54:48,2,63521,104,0,57027,84,0
2021-03-27,17:55:18,0,63521,104,0,57029,84,0
2021-03-27,17:56:19,0,63522,104,0,57031,84,0
2021-03-27,17:56:48,1,63523,104,0,57033,84,0
2021-03-27,17:57:42,0,63523,104,0,57035,84,0
2021-03-27,18:02:25,1,63525,104,0,57035,84,0
2021-03-27,18:12:25,0,63525,104,0,57035,84,0
2021-03-27,18:18:36,1,63527,104,0,57036,84,0
2021-03-27,18:19:29,1,63528,104,0,57038,84,0
2021-03-27,18:20:30,0,63529,104,0,57040,84,0
2021-03-27,18:24:05,1,63531,104,0,57041,84,0
2021-03-27,18:34:06,0,63531,104,0,57041,84,0
2021-03-27,18:38:40,1,63533,104,0,57042,84,0
2021-03-27,18:41:15,0,63534,104,0,57044,84,0
2021-03-27,18:45:24,1,63535,104,0,57046,84,0
2021-03-27,18:51:42,0,63536,104,0,57048,84,0
2021-03-27,18:54:45,1,63537,104,0,57050,84,0
2021-03-27,18:59:20,80,63538,104,0,57051,84,0
2021-03-27,18:59:51,0,63540,104,0,57056,84,0
2021-03-27,19:03:34,1,63542,104,0,57057,84,0
2021-03-27,19:04:16,0,63543,104,0,57059,84,0
2021-03-27,19:05:50,0,63545,104,0,57060,84,0
2021-03-27,19:06:21,1,63546,104,0,57063,84,0
2021-03-27,19:07:26,1,63548,104,0,57064,84,0
2021-03-27,19:09:22,1,63549,104,0,57066,84,0
2021-03-27,19:10:21,0,63550,104,0,57068,84,0
2021-03-27,19:10:53,0,63555,104,0,57069,84,0
2021-03-27,19:11:24,0,63558,104,0,57073,84,0
2021-03-27,19:12:00,0,63560,104,0,57074,84,0
2021-03-27,19:12:32,1,63564,104,0,57080,84,0
2021-03-27,19:13:36,0,63564,104,0,57082,84,0
2021-03-27,19:14:08,2,63568,104,0,57083,84,0
2021-03-27,19:14:39,1,63575,104,0,57090,84,0
2021-03-27,19:15:10,0,63578,104,0,57091,84,0
2021-03-27,19:15:41,1,63580,104,0,57093,84,0
2021-03-27,19:16:12,1,63586,104,0,57095,84,0
2021-03-27,19:16:43,0,63589,104,0,57097,84,0
2021-03-27,19:17:13,1,63596,104,0,57102,84,0
2021-03-27,19:17:45,0,63604,104,0,57109,84,0
2021-03-27,19:18:16,0,63608,104,0,57114,84,0
2021-03-27,19:18:46,0,63611,104,0,57120,84,0
2021-03-27,19:19:16,3,63618,104,0,57124,84,0
2021-03-27,19:19:46,2,63627,104,0,57129,84,0
2021-03-27,19:20:16,2,63633,104,0,57136,84,0
2021-03-27,19:20:46,2,63640,104,0,57140,84,0
2021-03-27,19:21:16,1,63651,104,0,57150,84,0
2021-03-27,19:21:46,0,63655,104,0,57155,84,0
2021-03-27,19:22:16,5,63663,104,0,57166,84,0
2021-03-27,19:22:46,2,63676,104,0,57180,84,0
2021-03-27,19:23:15,3,63689,104,0,57188,84,0
2021-03-27,19:23:45,0,63698,104,0,57194,84,0
2021-03-27,19:24:15,4,63704,104,0,57202,84,0
2021-03-27,19:24:45,1,63712,104,0,57208,84,0
2021-03-27,19:25:15,2,63721,104,0,57215,84,0
2021-03-27,19:25:45,2,63727,104,0,57225,84,0
2021-03-27,19:26:14,1,63736,104,0,57228,84,0
2021-03-27,19:26:44,3,63746,104,0,57239,84,0
2021-03-27,19:27:14,4,63754,104,0,57251,84,0
2021-03-27,19:27:44,0,63763,104,0,57253,84,0
2021-03-27,19:28:14,1,63771,104,0,57263,84,0
2021-03-27,19:28:44,2,63778,104,0,57273,84,0
2021-03-27,19:29:14,1,63794,104,0,57280,84,0
2021-03-27,19:29:44,4,63806,104,0,57296,84,0
2021-03-27,19:30:14,3,63819,104,0,57308,84,0
2021-03-27,19:30:43,0,63830,104,0,57317,84,0
2021-03-27,19:31:13,4,63842,104,0,57330,84,0
2021-03-27,19:31:43,2,63853,104,0,57347,84,0
2021-03-27,19:32:13,1,63868,104,0,57354,84,0
2021-03-27,19:32:43,2,63883,104,0,57368,84,0
2021-03-27,19:33:13,5,63892,104,0,57379,84,0
2021-03-27,19:33:43,0,63899,104,0,57388,84,0
2021-03-27,19:34:13,3,63907,104,0,57399,84,0
2021-03-27,19:34:43,2,63916,104,0,57405,84,0
2021-03-27,19:35:13,2,63931,104,0,57415,84,0
2021-03-27,19:35:43,2,63942,104,0,57421,84,0
2021-03-27,19:36:14,2,63956,104,0,57436,84,0
2021-03-27,19:36:43,5,63972,104,0,57449,84,0
2021-03-27,19:37:13,4,63986,104,0,57465,84,0
2021-03-27,19:37:43,2,64007,104,0,57478,84,0
2021-03-27,19:38:13,4,64019,104,0,57491,84,0
2021-03-27,19:38:43,0,64029,104,0,57499,84,0
2021-03-27,19:39:14,4,64042,104,0,57510,84,0
2021-03-27,19:39:43,2,64051,104,0,57523,84,0
2021-03-27,19:40:14,0,64062,104,0,57528,84,0
2021-03-27,19:40:45,4,64075,104,0,57537,84,0
2021-03-27,19:41:15,3,64089,104,0,57554,85,0
2021-03-27,19:41:45,1,64101,104,0,57561,85,0
2021-03-27,19:42:15,4,64111,104,0,57576,85,0
2021-03-27,19:42:45,3,64127,104,0,57587,85,0
2021-03-27,19:43:15,3,64143,104,0,57599,85,0
2021-03-27,19:43:45,6,64159,104,0,57615,85,0
2021-03-27,19:44:15,1,64176,104,0,57630,86,0
2021-03-27,19:44:45,4,64195,104,0,57645,86,0
2021-03-27,19:45:15,4,64213,104,0,57662,86,0
2021-03-27,19:45:45,2,64232,104,0,57675,86,0
2021-03-27,19:46:16,1,64246,104,0,57688,86,0
2021-03-27,19:46:47,4,64260,104,0,57706,86,0
2021-03-27,19:47:17,1,64276,104,0,57725,86,0
2021-03-27,19:47:47,4,64301,104,0,57733,86,0
2021-03-27,19:48:18,3,64322,104,0,57750,86,0
2021-03-27,19:48:48,7,64347,104,0,57774,86,0
2021-03-27,19:49:18,4,64367,104,0,57784,86,0
2021-03-27,19:49:48,5,64388,104,0,57800,86,0
2021-03-27,19:50:18,3,64408,104,0,57812,86,0
2021-03-27,19:50:48,2,64429,104,0,57832,86,0
2021-03-27,19:51:18,3,64441,104,0,57846,86,0
2021-03-27,19:51:48,3,64455,104,0,57856,86,0
2021-03-27,19:52:19,2,64471,104,0,57871,86,0
2021-03-27,19:52:49,3,64486,104,0,57886,86,0
2021-03-27,19:53:19,2,64503,104,0,57899,86,0
2021-03-27,19:53:49,5,64514,105,0,57913,86,0
2021-03-27,19:54:18,7,64534,106,0,57925,86,0
2021-03-27,19:54:48,2,64548,106,0,57938,86,0
2021-03-27,19:55:18,5,64561,106,0,57955,86,0
2021-03-27,19:55:48,4,64586,106,0,57964,86,0
2021-03-27,19:56:19,3,64614,106,0,57978,86,0
2021-03-27,19:56:49,5,64634,106,0,57998,86,0
2021-03-27,19:57:19,4,64652,106,0,58016,86,0
2021-03-27,19:57:49,0,64668,106,0,58034,86,0
2021-03-27,19:58:19,5,64696,106,0,58046,86,0
2021-03-27,19:58:49,2,64712,106,0,58064,86,0
2021-03-27,19:59:19,0,64733,106,0,58074,86,0
2021-03-27,19:59:49,2,64746,106,0,58088,86,0
2021-03-27,20:00:19,4,64758,106,0,58099,86,0
2021-03-27,20:00:49,0,64777,106,0,58119,86,0
2021-03-27,20:01:19,3,64787,106,0,58131,86,0
2021-03-27,20:01:50,2,64803,106,0,58152,86,0
2021-03-27,20:02:21,1,64820,106,0,58167,86,0
2021-03-27,20:02:51,1,64840,106,0,58182,86,0
2021-03-27,20:03:22,9,64857,106,0,58193,86,0
2021-03-27,20:03:52,5,64871,106,0,58214,86,0
2021-03-27,20:04:22,3,64885,106,0,58225,86,0
2021-03-27,20:04:52,4,64896,106,0,58237,86,0
2021-03-27,20:05:22,2,64914,106,0,58249,86,0
2021-03-27,20:05:53,1,64931,106,0,58266,86,0
2021-03-27,20:06:23,3,64950,106,0,58279,86,0
2021-03-27,20:06:54,3,64973,106,0,58300,86,0
2021-03-27,20:07:24,4,64994,106,0,58321,86,0
2021-03-27,20:07:55,0,65009,106,0,58335,86,0
2021-03-27,20:08:25,6,65028,106,0,58346,86,0
2021-03-27,20:08:56,6,65046,106,0,58359,86,0
2021-03-27,20:09:26,6,65061,106,0,58379,86,0
2021-03-27,20:09:57,2,65076,106,0,58390,86,0
2021-03-27,20:10:27,4,65088,106,0,58402,86,0
2021-03-27,20:10:57,2,65099,106,0,58417,86,0
2021-03-27,20:11:27,2,65120,106,0,58431,86,0
2021-03-27,20:11:57,6,65134,106,0,58443,86,0
2021-03-27,20:12:28,5,65160,106,0,58465,86,0
2021-03-27,20:12:59,5,65175,106,0,58483,86,0
2021-03-27,20:13:29,1,65191,106,0,58500,86,0
2021-03-27,20:13:59,4,65208,106,0,58512,86,0
2021-03-27,20:14:30,2,65227,106,0,58526,86,0
2021-03-27,20:15:00,4,65246,106,0,58543,86,0
2021-03-27,20:15:30,6,65261,106,0,58553,86,0
2021-03-27,20:16:01,3,65284,106,0,58573,86,0
2021-03-27,20:16:31,5,65311,106,0,58589,86,0
2021-03-27,20:17:02,4,65338,106,0,58612,86,0
2021-03-27,20:17:33,5,65358,106,0,58643,86,0
2021-03-27,20:18:03,1,65372,106,0,58659,86,0
2021-03-27,20:18:33,1,65388,106,0,58673,86,0
2021-03-27,20:19:03,2,65408,106,0,58694,86,0
2021-03-27,20:19:33,0,65427,106,0,58715,86,0
2021-03-27,20:20:04,3,65440,106,0,58726,86,0
2021-03-27,20:20:34,1,65448,106,0,58741,86,0
2021-03-27,20:21:05,1,65460,106,0,58751,86,0
2021-03-27,20:21:35,3,65475,106,0,58767,86,0
2021-03-27,20:22:06,2,65494,106,0,58785,86,0
2021-03-27,20:22:37,6,65520,106,0,58805,86,0
2021-03-27,20:23:07,1,65537,106,0,58816,86,0
2021-03-27,20:23:38,4,65562,106,0,58841,86,0
2021-03-27,20:24:08,0,65575,106,0,58855,87,0
2021-03-27,20:24:39,5,65597,106,0,58875,88,0
2021-03-27,20:25:09,6,65621,106,0,58896,88,0
2021-03-27,20:25:40,5,65651,106,0,58926,88,0
2021-03-27,20:26:10,2,65667,106,0,58948,88,0
2021-03-27,20:26:40,4,65687,106,0,58965,88,0
2021-03-27,20:27:12,2,65704,106,0,58985,88,0
2021-03-27,20:27:42,0,65711,106,0,58998,88,0
2021-03-27,20:28:13,3,65728,106,0,59009,88,0
2021-03-27,20:28:43,0,65747,106,0,59017,88,0
2021-03-27,20:29:13,3,65757,106,0,59031,88,0
2021-03-27,20:29:44,3,65774,106,0,59042,88,0
2021-03-27,20:30:14,2,65796,106,0,59057,88,0
2021-03-27,20:30:44,1,65821,106,0,59075,89,0
2021-03-27,20:31:15,6,65836,106,0,59096,89,0
2021-03-27,20:31:46,5,65855,106,0,59108,89,0
2021-03-27,20:32:16,3,65869,106,0,59122,89,0
2021-03-27,20:32:46,5,65888,106,0,59136,89,0
2021-03-27,20:33:17,5,65896,107,0,59153,89,0
2021-03-27,20:33:47,4,65917,107,0,59165,89,0
2021-03-27,20:34:18,4,65935,107,0,59182,89,0
2021-03-27,20:34:48,4,65959,107,0,59203,89,0
2021-03-27,20:35:19,0,65979,107,0,59222,89,0
2021-03-27,20:35:49,7,65999,107,0,59236,89,0
2021-03-27,20:36:20,2,66014,107,0,59249,89,0
2021-03-27,20:36:50,6,66031,107,0,59266,89,0
2021-03-27,20:37:20,3,66048,107,0,59286,89,0
2021-03-27,20:37:51,6,66067,107,0,59306,89,0
2021-03-27,20:38:21,6,66084,107,0,59319,89,0
2021-03-27,20:38:52,3,66111,107,0,59337,89,0
2021-03-27,20:39:22,5,66122,107,0,59345,89,0
2021-03-27,20:39:54,1,66136,107,0,59359,89,0
2021-03-27,20:40:24,5,66156,107,0,59375,89,0
2021-03-27,20:40:55,5,66171,107,0,59388,89,0
2021-03-27,20:41:25,2,66198,107,0,59406,89,0
2021-03-27,20:41:56,7,66225,107,0,59426,89,0
2021-03-27,20:42:27,3,66242,107,0,59441,89,0
2021-03-27,20:42:57,2,66259,107,0,59460,89,0
2021-03-27,20:43:28,3,66270,107,0,59474,89,0
2021-03-27,20:43:58,3,66283,107,0,59487,89,0
2021-03-27,20:44:28,2,66296,107,0,59504,89,0
2021-03-27,20:44:59,1,66312,107,0,59522,89,0
2021-03-27,20:45:29,5,66325,107,0,59536,89,0
2021-03-27,20:46:00,1,66347,107,0,59553,89,0
2021-03-27,20:46:31,6,66363,107,0,59570,89,0
2021-03-27,20:47:01,3,66374,107,0,59587,89,0
2021-03-27,20:47:32,5,66391,107,0,59598,89,0
2021-03-27,20:48:03,5,66407,107,0,59615,89,0
2021-03-27,20:48:34,2,66429,107,0,59636,89,0
2021-03-27,20:49:04,4,66456,107,0,59655,89,0
2021-03-27,20:49:35,5,66470,107,0,59673,89,0
2021-03-27,20:50:06,6,66488,107,0,59686,90,0
2021-03-27,20:50:37,5,66514,108,0,59703,90,0
2021-03-27,20:51:08,6,66532,108,0,59722,90,0
2021-03-27,20:51:38,3,66554,108,0,59740,90,0
2021-03-27,20:52:09,9,66578,108,0,59754,90,0
2021-03-27,20:52:39,6,66598,108,0,59774,90,0
2021-03-27,20:53:10,5,66615,108,0,59788,90,0
2021-03-27,20:53:41,6,66633,108,0,59803,90,0
2021-03-27,20:54:11,4,66646,108,0,59816,90,0
2021-03-27,20:54:41,5,66666,108,0,59828,90,0
2021-03-27,20:55:12,9,66689,108,0,59847,90,0
2021-03-27,20:55:43,9,66707,108,0,59865,90,0
2021-03-27,20:56:13,3,66717,108,0,59876,90,0
2021-03-27,20:56:44,3,66737,108,0,59889,90,0
2021-03-27,20:57:15,4,66754,108,0,59903,90,0
2021-03-27,20:57:45,2,66773,108,0,59913,90,0
2021-03-27,20:58:15,6,66791,108,0,59932,90,0
2021-03-27,20:58:46,6,66804,108,0,59945,90,0
2021-03-27,20:59:16,3,66827,108,0,59965,90,0
2021-03-27,20:59:47,3,66848,108,0,59973,90,0
2021-03-27,21:00:17,7,66863,108,0,59992,90,0
2021-03-27,21:00:48,0,66875,108,0,60006,90,0
2021-03-27,21:01:18,4,66892,108,0,60021,90,0
2021-03-27,21:01:48,3,66905,108,0,60037,90,0
2021-03-27,21:02:19,6,66932,108,0,60055,90,0
2021-03-27,21:02:49,2,66943,108,0,60069,90,0
2021-03-27,21:03:20,1,66954,108,0,60079,90,0
2021-03-27,21:03:50,1,66965,108,0,60086,90,0
2021-03-27,21:04:20,1,66974,108,0,60093,90,0
2021-03-27,21:04:50,5,66986,108,0,60103,90,0
2021-03-27,21:05:21,5,66999,108,0,60114,90,0
2021-03-27,21:05:52,2,67015,108,0,60120,90,0
2021-03-27,21:06:22,2,67032,108,0,60137,90,0
2021-03-27,21:06:53,8,67055,108,0,60152,90,0
2021-03-27,21:07:23,6,67071,108,0,60173,90,0
2021-03-27,21:07:54,6,67091,108,0,60196,90,0
2021-03-27,21:08:25,4,67111,108,0,60214,90,0
2021-03-27,21:08:56,1,67134,108,0,60237,90,0
2021-03-27,21:09:27,5,67155,108,0,60252,90,0
2021-03-27,21:09:58,5,67176,108,0,60278,90,0
2021-03-27,21:10:28,3,67193,108,0,60301,90,0
2021-03-27,21:11:00,1,67214,108,0,60315,90,0
2021-03-27,21:11:30,5,67234,108,0,60332,90,0
2021-03-27,21:12:01,5,67253,108,0,60343,90,0
2021-03-27,21:12:31,0,67271,108,0,60359,90,0
2021-03-27,21:13:02,4,67287,108,0,60370,90,0
2021-03-27,21:13:32,2,67304,108,0,60381,90,0
2021-03-27,21:14:03,5,67323,108,0,60403,90,0
2021-03-27,21:14:33,0,67332,108,0,60413,90,0
2021-03-27,21:15:04,4,67352,108,0,60429,90,0
2021-03-27,21:15:34,5,67371,108,0,60444,90,0
2021-03-27,21:16:05,5,67386,109,0,60454,90,0
2021-03-27,21:16:36,3,67408,109,0,60474,90,0
2021-03-27,21:17:07,3,67429,109,0,60487,90,0
2021-03-27,21:17:37,6,67452,109,0,60511,90,0
2021-03-27,21:18:08,1,67467,109,0,60528,90,0
2021-03-27,21:18:39,3,67479,109,0,60546,90,0
2021-03-27,21:19:09,5,67499,109,0,60556,90,0
2021-03-27,21:19:39,6,67518,109,0,60575,90,0
2021-03-27,21:20:10,6,67533,109,0,60585,90,0
2021-03-27,21:20:41,5,67549,109,0,60595,90,0
2021-03-27,21:21:11,4,67571,109,0,60604,90,0
2021-03-27,21:21:43,5,67587,109,0,60617,90,0
2021-03-27,21:22:13,4,67602,109,0,60632,90,0
2021-03-27,21:22:44,2,67619,109,0,60647,90,0
2021-03-27,21:23:14,5,67638,109,0,60662,90,0
2021-03-27,21:23:45,4,67651,109,0,60680,90,0
2021-03-27,21:24:15,1,67663,109,0,60690,90,0
2021-03-27,21:24:46,2,67680,109,0,60705,90,0
2021-03-27,21:25:17,2,67692,109,0,60712,90,0
2021-03-27,21:25:47,4,67711,109,0,60721,90,0
2021-03-27,21:26:17,0,67716,109,0,60729,90,0
2021-03-27,21:26:48,1,67728,109,0,60737,90,0
2021-03-27,21:27:19,4,67745,109,0,60746,90,0
2021-03-27,21:27:50,4,67760,109,0,60762,90,0
2021-03-27,21:28:20,4,67770,109,0,60771,90,0
2021-03-27,21:28:50,3,67778,109,0,60782,90,0
2021-03-27,21:29:21,3,67785,109,0,60792,90,0
2021-03-27,21:29:52,2,67807,109,0,60804,90,0
2021-03-27,21:30:23,3,67827,109,0,60821,90,0
2021-03-27,21:30:54,2,67841,109,0,60833,90,0
2021-03-27,21:31:25,2,67862,109,0,60849,90,0
2021-03-27,21:31:55,5,67879,109,0,60860,90,0
2021-03-27,21:32:26,2,67899,109,0,60878,90,0
2021-03-27,21:32:57,1,67910,109,0,60896,90,0
2021-03-27,21:33:28,4,67936,109,0,60912,90,0
2021-03-27,21:33:59,1,67957,109,0,60927,90,0
2021-03-27,21:34:29,4,67974,109,0,60938,90,0
2021-03-27,21:34:59,5,67992,109,0,60947,90,0
2021-03-27,21:35:30,3,68004,109,0,60962,90,0
2021-03-27,21:36:00,3,68013,109,0,60972,90,0
2021-03-27,21:36:31,0,68028,109,0,60985,90,0
2021-03-27,21:37:02,6,68040,109,0,60997,90,0
2021-03-27,21:37:33,4,68073,109,0,61015,90,0
2021-03-27,21:38:05,2,68083,109,0,61033,90,0
2021-03-27,21:38:36,6,68102,109,0,61050,90,0
2021-03-27,21:39:07,1,68118,109,0,61064,90,0
2021-03-27,21:39:37,3,68130,109,0,61072,90,0
2021-03-27,21:40:08,3,68146,109,0,61096,90,0
2021-03-27,21:40:38,5,68165,109,0,61108,90,0
2021-03-27,21:41:09,6,68178,109,0,61123,90,0
2021-03-27,21:41:40,7,68205,109,0,61140,90,0
2021-03-27,21:42:10,2,68222,109,0,61152,90,0
2021-03-27,21:42:41,5,68238,109,0,61166,90,0
2021-03-27,21:43:13,5,68259,109,0,61181,90,0
2021-03-27,21:43:43,5,68276,109,0,61193,90,0
2021-03-27,21:44:14,4,68300,109,0,61205,90,0
2021-03-27,21:44:45,1,68313,109,0,61219,90,0
2021-03-27,21:45:16,0,68327,109,0,61231,90,0
2021-03-27,21:45:47,3,68350,109,0,61240,90,0
2021-03-27,21:46:17,3,68362,109,0,61251,90,0
2021-03-27,21:46:48,2,68376,109,0,61264,90,0
2021-03-27,21:47:19,2,68390,109,0,61274,90,0
2021-03-27,21:47:50,4,68406,109,0,61287,90,0
2021-03-27,21:48:21,2,68426,109,0,61303,90,0
2021-03-27,21:48:51,4,68443,109,0,61310,90,0
2021-03-27,21:49:22,5,68455,109,0,61324,90,0
2021-03-27,21:49:53,1,68479,109,0,61340,90,0
2021-03-27,21:50:24,4,68493,109,0,61355,90,0
2021-03-27,21:50:55,6,68505,109,0,61365,90,0
2021-03-27,21:51:26,4,68523,110,0,61384,90,0
2021-03-27,21:51:56,4,68538,110,0,61400,90,0
2021-03-27,21:52:27,8,68553,110,0,61410,90,0
2021-03-27,21:52:57,2,68564,110,0,61424,90,0
2021-03-27,21:53:27,1,68574,110,0,61434,90,0
2021-03-27,21:53:58,1,68586,110,0,61446,90,0
2021-03-27,21:54:29,1,68596,110,0,61457,90,0
2021-03-27,21:55:00,6,68609,110,0,61465,90,0
2021-03-27,21:55:30,6,68624,110,0,61483,90,0
2021-03-27,21:56:01,3,68645,110,0,61501,90,0
2021-03-27,21:56:32,7,68656,110,0,61515,90,0
2021-03-27,21:57:03,5,68677,110,0,61525,90,0
2021-03-27,21:57:33,4,68698,110,0,61541,90,0
2021-03-27,21:58:03,1,68715,110,0,61554,90,0
2021-03-27,21:58:34,6,68730,110,0,61566,90,0
2021-03-27,21:59:05,3,68739,110,0,61577,90,0
2021-03-27,21:59:36,4,68754,110,0,61594,90,0
2021-03-27,22:00:06,4,68769,110,0,61606,90,0
2021-03-27,22:00:37,3,68790,110,0,61614,90,0
2021-03-27,22:01:08,1,68806,110,0,61626,90,0
2021-03-27,22:01:38,3,68823,110,0,61638,90,0
2021-03-27,22:02:10,1,68840,110,0,61657,90,0
2021-03-27,22:02:40,1,68854,110,0,61670,90,0
2021-03-27,22:03:11,5,68867,110,0,61681,90,0
2021-03-27,22:03:41,5,68892,110,0,61694,90,0
2021-03-27,22:04:12,7,68907,111,0,61706,90,0
2021-03-27,22:04:43,0,68918,111,0,61719,90,0
2021-03-27,22:05:14,4,68936,111,0,61735,90,0
2021-03-27,22:05:45,5,68950,111,0,61751,90,0
2021-03-27,22:06:16,5,68975,111,0,61766,90,0
2021-03-27,22:06:47,4,68985,111,0,61787,90,0
2021-03-27,22:07:18,4,69005,111,0,61803,90,0
2021-03-27,22:07:49,0,69019,111,0,61825,90,0
2021-03-27,22:08:20,7,69037,112,0,61842,90,0
2021-03-27,22:08:51,4,69055,112,0,61859,90,0
2021-03-27,22:09:22,6,69068,112,0,61871,90,0
2021-03-27,22:09:53,2,69082,112,0,61880,90,0
2021-03-27,22:10:24,3,69099,112,0,61901,90,0
2021-03-27,22:10:55,7,69116,112,0,61911,90,0
2021-03-27,22:11:25,3,69137,112,0,61923,90,0
2021-03-27,22:11:56,0,69156,112,0,61946,90,0
2021-03-27,22:12:27,6,69172,112,0,61960,90,0
2021-03-27,22:12:58,2,69195,112,0,61976,90,0
2021-03-27,22:13:29,2,69210,112,0,61993,90,0
2021-03-27,22:14:00,3,69223,112,0,62006,90,0
2021-03-27,22:14:31,2,69238,112,0,62020,90,0
2021-03-27,22:15:03,3,69251,112,0,62031,90,0
2021-03-27,22:15:34,0,69266,112,0,62055,90,0
2021-03-27,22:16:05,1,69284,112,0,62066,90,0
2021-03-27,22:16:36,4,69297,112,0,62080,90,0
2021-03-27,22:17:06,1,69308,112,0,62088,90,0
2021-03-27,22:17:37,3,69328,112,0,62104,90,0
2021-03-27,22:18:08,6,69347,112,0,62118,90,0
2021-03-27,22:18:39,2,69361,112,0,62129,90,0
2021-03-27,22:19:10,1,69372,112,0,62141,90,0
2021-03-27,22:19:41,6,69384,112,0,62157,90,0
2021-03-27,22:20:12,1,69404,112,0,62173,90,0
2021-03-27,22:20:43,4,69417,112,0,62184,90,0
2021-03-27,22:21:14,4,69433,112,0,62202,90,0
2021-03-27,22:21:45,0,69444,112,0,62216,90,0
2021-03-27,22:22:15,4,69465,113,0,62228,90,0
2021-03-27,22:22:46,3,69482,113,0,62247,90,0
2021-03-27,22:23:17,4,69493,113,0,62258,90,0
2021-03-27,22:23:48,3,69510,113,0,62269,90,0
2021-03-27,22:24:19,4,69524,113,0,62279,90,0
2021-03-27,22:24:50,4,69541,113,0,62302,90,0
2021-03-27,22:25:23,4,69557,113,0,62318,90,0
2021-03-27,22:25:54,4,69579,113,0,62337,90,0
2021-03-27,22:26:26,0,69593,113,0,62352,90,0
2021-03-27,22:26:57,2,69604,113,0,62362,90,0
2021-03-27,22:27:28,2,69614,113,0,62367,90,0
2021-03-27,22:27:59,3,69625,113,0,62377,90,0
2021-03-27,22:28:30,5,69643,113,0,62394,90,0
2021-03-27,22:29:00,3,69653,113,0,62404,90,0
2021-03-27,22:29:31,0,69665,113,0,62417,90,0
2021-03-27,22:30:02,4,69687,113,0,62423,90,0
2021-03-27,22:30:33,2,69694,113,0,62437,90,0
2021-03-27,22:31:03,1,69705,113,0,62449,90,0
2021-03-27,22:31:34,1,69720,113,0,62460,90,0
2021-03-27,22:32:05,4,69732,113,0,62473,90,0
2021-03-27,22:32:37,5,69741,113,0,62487,90,0
2021-03-27,22:33:08,2,69755,113,0,62497,90,0
2021-03-27,22:33:39,4,69771,113,0,62508,90,0
2021-03-27,22:34:10,0,69782,113,0,62516,90,0
2021-03-27,22:34:40,2,69794,113,0,62524,90,0
2021-03-27,22:35:11,5,69802,113,0,62534,90,0
2021-03-27,22:35:42,3,69819,113,0,62543,90,0
2021-03-27,22:36:13,12,69840,113,0,62558,90,0
2021-03-27,22:36:44,7,69859,113,0,62574,90,0
2021-03-27,22:37:15,9,69877,113,0,62591,90,0
2021-03-27,22:37:46,2,69894,113,0,62604,90,0
2021-03-27,22:38:17,1,69906,113,0,62613,90,0
2021-03-27,22:38:48,4,69921,113,0,62623,90,0
2021-03-27,22:39:19,1,69935,113,0,62641,90,0
2021-03-27,22:39:50,1,69946,113,0,62650,90,0
2021-03-27,22:40:20,3,69962,113,0,62662,90,0
2021-03-27,22:40:52,4,69975,113,0,62675,90,0
2021-03-27,22:41:22,3,69984,113,0,62685,90,0
2021-03-27,22:41:53,1,69995,113,0,62701,90,0
2021-03-27,22:42:24,3,70011,113,0,62710,90,0
2021-03-27,22:42:56,1,70019,113,0,62720,90,0
2021-03-27,22:43:27,4,70034,113,0,62738,90,0
2021-03-27,22:43:59,1,70055,113,0,62756,90,0
2021-03-27,22:44:30,1,70068,113,0,62766,90,0
2021-03-27,22:45:01,4,70082,113,0,62779,90,0
2021-03-27,22:45:33,2,70094,113,0,62789,90,0
2021-03-27,22:46:04,3,70110,113,0,62799,90,0
2021-03-27,22:46:35,3,70126,113,0,62810,90,0
2021-03-27,22:47:06,9,70142,113,0,62824,90,0
2021-03-27,22:47:37,1,70165,113,0,62842,90,0
2021-03-27,22:48:08,2,70181,113,0,62853,90,0
2021-03-27,22:48:39,5,70202,113,0,62873,90,0
2021-03-27,22:49:11,6,70217,113,0,62889,90,0
2021-03-27,22:49:42,6,70237,113,0,62905,90,0
2021-03-27,22:50:13,6,70251,113,0,62917,90,0
2021-03-27,22:50:44,3,70267,113,0,62929,90,0
2021-03-27,22:51:15,2,70282,113,0,62943,90,0
2021-03-27,22:51:46,2,70300,113,0,62957,90,0
2021-03-27,22:52:17,1,70312,113,0,62965,90,0
2021-03-27,22:52:48,2,70324,114,0,62973,90,0
2021-03-27,22:53:19,3,70338,114,0,62984,90,0
2021-03-27,22:53:51,7,70358,114,0,62994,90,0
2021-03-27,22:54:22,1,70370,114,0,63010,90,0
2021-03-27,22:54:53,1,70385,114,0,63020,90,0
2021-03-27,22:55:25,4,70401,114,0,63030,90,0
2021-03-27,22:55:56,0,70420,114,0,63049,90,0
2021-03-27,22:56:27,3,70433,114,0,63061,90,0
2021-03-27,22:56:58,3,70449,114,0,63075,90,0
2021-03-27,22:57:29,0,70460,114,0,63082,90,0
2021-03-27,22:58:00,0,70468,114,0,63092,90,0
2021-03-27,22:58:31,7,70483,114,0,63108,90,0
2021-03-27,22:59:02,1,70492,114,0,63116,90,0
2021-03-27,22:59:33,0,70502,114,0,63124,90,0
2021-03-27,23:00:04,2,70517,114,0,63135,90,0
2021-03-27,23:00:36,1,70527,114,0,63143,90,0
2021-03-27,23:01:07,4,70533,114,0,63149,90,0
2021-03-27,23:01:38,3,70550,114,0,63159,90,0
2021-03-27,23:02:09,2,70563,114,0,63168,90,0
2021-03-27,23:02:40,1,70576,114,0,63179,90,0
